,V1,V2,V3,V4,url
123,733,"Saint Laurent Women's Flat Top Square Sunglasses, 59mm","Saint Laurent Women's Flat Top Square Sunglasses, 59mm-Jewelry & Accessories",['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000733.jpg
124,514,Alex and Ani Claddagh Expandable Wire Bangle,Alex and Ani Claddagh Expandable Wire Bangle-Jewelry & Accessories,['Formal'],https://s3.amazonaws.com/kalo-production/products/0004000000514.jpg
125,2917,Tous Cultured Freshwater Pearl & Bear Open Ring,Tous Cultured Freshwater Pearl & Bear Open Ring-Jewelry & Accessories,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000002917.jpg
126,2550,Bric's Capri 32 Spinner,Bric's Capri 32 Spinner-Home,['Athletic'],https://s3.amazonaws.com/kalo-production/products/0004000002550.jpg
127,884,Mz Wallace Maddie Backpack,Mz Wallace Maddie Backpack-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000884.jpg
128,1195,Zac Zac Posen Eartha Hex Floral Rainbow Leather Tote,Zac Zac Posen Eartha Hex Floral Rainbow Leather Tote-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001195.jpg
129,376,Rebecca Minkoff Always On Mab Backpack,Rebecca Minkoff Always On Mab Backpack-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000376.jpg
130,126,John Hardy Sterling Silver Bamboo Small Sweep Earrings,John Hardy Sterling Silver Bamboo Small Sweep Earrings-Jewelry & Accessories,['Formal'],https://s3.amazonaws.com/kalo-production/products/0004000000126.jpg
131,256,Herschel Supply Co. Heritage Youth Backpack,Herschel Supply Co. Heritage Youth Backpack-Kids,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000256.jpg
132,231,Kayu Jen Stone Closure Woven Convertible Clutch,Kayu Jen Stone Closure Woven Convertible Clutch-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000231.jpg
133,2518,"The Men's Store at Bloomingdale's Crewneck Tee, Pack of 3","From The Men's Store, this crewneck tee is a comfortable basic that can be layered or worn alone.",['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000002518.jpg
134,365,Dkny Mercer Bath Sheet,Dkny Mercer Bath Sheet-Home,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000365.jpg
135,1781,Roberto Coin 18K Yellow Gold Hoop Earrings,Roberto Coin 18K Yellow Gold Hoop Earrings-Jewelry & Accessories,['Formal'],https://s3.amazonaws.com/kalo-production/products/0004000001781.jpg
136,111,"John Hardy Sterling Silver Bamboo Silver Dangling Bib Necklace, 16","John Hardy Sterling Silver Bamboo Silver Dangling Bib Necklace, 16-Jewelry & Accessories",['Business'],https://s3.amazonaws.com/kalo-production/products/0004000000111.jpg
137,1601,Mcm Otto Embossed Monogram Leather Belt Bag - 100% Exclusive,Mcm Otto Embossed Monogram Leather Belt Bag - 100% Exclusive-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001601.jpg
138,1325,"Burberry Girls' Belford House Check High Top Platform Sneakers - Toddler, Little Kid, Big Kid","Burberry Girls' Belford House Check High Top Platform Sneakers - Toddler, Little Kid, Big Kid-Kids",['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001325.jpg
139,1536,Street Level Finn Backpack,Street Level Finn Backpack-Handbags,"['Athletic', 'Casual']",https://s3.amazonaws.com/kalo-production/products/0004000001536.jpg
140,734,Splendid Girls' Ruffled Top & Floral-Print Leggings Set - Little Kid,Splendid Girls' Ruffled Top & Floral-Print Leggings Set - Little Kid-Kids,['Athletic'],https://s3.amazonaws.com/kalo-production/products/0004000000734.jpg
141,796,Pinch Honeymoon Emergency Kit,Pinch Honeymoon Emergency Kit-Handbags,['Business'],https://s3.amazonaws.com/kalo-production/products/0004000000796.jpg
142,106,Polo Ralph Lauren Girls' Striped T-Shirt Dress - Big Kid,Polo Ralph Lauren Girls' Striped T-Shirt Dress - Big Kid-Kids,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000106.jpg
143,558,Missoni Tolomeo Bath Sheet,Missoni Tolomeo Bath Sheet-Home,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000558.jpg
144,1474,Vineyard Vines Girls' Vintage Whale Rash Guard - Big Kid,Vineyard Vines Girls' Vintage Whale Rash Guard - Big Kid-Kids,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001474.jpg
145,716,kate spade new york Watson Lane Daisy Garden Lucie Nylon Crossbody,kate spade new york Watson Lane Daisy Garden Lucie Nylon Crossbody-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000716.jpg
146,2207,Calvin Klein Body Modal Boxer Briefs,"These modern, body modal trunks feature an elastic waistband with printed iconic Calvin Klein logo. In a modal/spandex blend for ultimate comfort.",['Athletic'],https://s3.amazonaws.com/kalo-production/products/0004000002207.jpg
147,2519,"The Men's Store at Bloomingdale's Briefs, Pack of 3",These soft cotton briefs from The Men's Store have an elastic waistband and supportive pouch for all-day comfort.,['Athletic'],https://s3.amazonaws.com/kalo-production/products/0004000002519.jpg
148,1188,Rebecca Minkoff Darren Leather Fringe Shoulder Bag,Rebecca Minkoff Darren Leather Fringe Shoulder Bag-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001188.jpg
149,676,Marc Jacobs Navy Medium Backpack,Technical canvas backpack in midnight navy. Tonal buffed leather trim throughout. Black nylon webbing carry handle featuring logo patch at top. Twin adjustable shoulder straps. Logo hardware and zippered compartments at face. Zip closure at main compartment. Logo patch and zippered compartment at interior. Tonal coated canvas lining. Silver-tone hardware. Tonal stitching. Approx. 12 length x 12.5 height x 3 width.,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000676.jpg
150,1428,Michael Michael Kors Junie Large Leather Tote,Michael Michael Kors Junie Large Leather Tote-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001428.jpg
151,30,Tory Burch Tassel Leather Crossbody,Tory Burch Tassel Leather Crossbody-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000030.jpg
152,1788,Ippolita Sterling Silver #4 Hoop Earrings,"From the Silver collection, #4 hoop earrings. Designed by Ippolita.",['Formal'],https://s3.amazonaws.com/kalo-production/products/0004000001788.jpg
153,214,Giuseppe Zanotti Crystal Embellished Drawstring Leather Crossbody,Giuseppe Zanotti Crystal Embellished Drawstring Leather Crossbody-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000214.jpg
154,2900,"Men's Cole Haan Grant Canoe Penny Loafer, Size: 7.5 M, Black","The Grant Canoe Penny Loafer is a classic driver that will keep you comfortable and stylish while on the road. Handsewn on the last moccasin construction. Unlined upper; plug lined in leather. Unique, flexible rubber nubby driving sole and heel protector. Size: 7.5 M. Color: Black. Gender: Male. Age Group: Adult.",['Business'],https://s3.amazonaws.com/kalo-production/products/0004000002900.jpg
155,2832,"David Yurman Cable Collectibles Initial Pendant with Diamonds in Gold on Chain, 16-18","David Yurman Cable Collectibles Initial Pendant with Diamonds in Gold on Chain, 16-18-Jewelry & Accessories",['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000002832.jpg
156,1854,Michael Michael Kors Zip Around Leather Card Case,Michael Michael Kors Zip Around Leather Card Case-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001854.jpg
157,1383,"Michael Kors Mini Parker Watch, 33mm","Michael Kors Mini Parker Watch, 33mm-Jewelry & Accessories",['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001383.jpg
158,2655,Boss Micro Grid Regular Fit Dress Shirt,Boss Micro Grid Regular Fit Dress Shirt-Men,['Formal'],https://s3.amazonaws.com/kalo-production/products/0004000002655.jpg
159,1560,remi & reid Allison Crossbody,remi & reid Allison Crossbody-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001560.jpg
160,2244,Brooks Brothers Box Check Non-Iron Dress Shirt - Regent Fit,"Restore the foundation of your dress shirt collection with this handsome box check design from Brooks Brothers, rendered in non-iron cotton so it's ready to go whenever you need it.",['Formal'],https://s3.amazonaws.com/kalo-production/products/0004000002244.jpg
161,2073,Frette Hotel Collection Bath Mat,Frette Hotel Collection Bath Mat-Home,['Athletic'],https://s3.amazonaws.com/kalo-production/products/0004000002073.jpg
162,186,Ted Baker Orchida Chartsworth Bloom Large Tote,Ted Baker Orchida Chartsworth Bloom Large Tote-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000186.jpg
163,1072,Tory Burch Miller Leather Hobo,Tory Burch Miller Leather Hobo-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001072.jpg
164,333,Polo Ralph Lauren Boys' Chino Shorts - Big Kid,Polo Ralph Lauren Boys' Chino Shorts - Big Kid-Kids,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000333.jpg
165,1541,Nike Boys' Gfx Performance Joggers - Little Kid,Nike Boys' Gfx Performance Joggers - Little Kid-Kids,['Athletic'],https://s3.amazonaws.com/kalo-production/products/0004000001541.jpg
166,1842,Rebecca Minkoff Edie Large Leather Sling Belt Bag,Rebecca Minkoff Edie Large Leather Sling Belt Bag-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001842.jpg
167,1834,Nasty Gal Ring Leader Embossed Crossbody,Nasty Gal Ring Leader Embossed Crossbody-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001834.jpg
168,1212,Kc Designs 14K Yellow Gold Diamond Micro Pave Drop Chain Earrings,Kc Designs 14K Yellow Gold Diamond Micro Pave Drop Chain Earrings-Jewelry & Accessories,['Formal'],https://s3.amazonaws.com/kalo-production/products/0004000001212.jpg
169,2757,Blanknyc Suede Bomber Jacket,Blanknyc Suede Bomber Jacket-Men,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000002757.jpg
170,2492,"Calvin Klein Cotton Classics Slim Fit V-Neck Tees, Pack of 3",Go for simple comfort in Calvin Klein's three pack of classic slim fit v-neck t-shirts.,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000002492.jpg
171,229,Botkier Vivi Pebbled-Leather Backpack,Botkier Vivi Pebbled-Leather Backpack-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000229.jpg
172,1402,Michael Michael Kors The Michael Large Nylon Tote,Michael Michael Kors The Michael Large Nylon Tote-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001402.jpg
173,42,Sam. Boys' Matte Racer Puffer Jacket - Big Kid,Sam. Boys' Matte Racer Puffer Jacket - Big Kid-Kids,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000042.jpg
174,156,Tory Burch Ella Nylon & Leather Tote,Tory Burch Ella Nylon & Leather Tote-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000156.jpg
175,814,Goodlife Split Hem Henley,Goodlife Split Hem Henley-Men,['Formal'],https://s3.amazonaws.com/kalo-production/products/0004000000814.jpg
176,1330,Marco Bicego 18K Yellow Gold Cairo Drop Earrings with Diamonds,Marco Bicego 18K Yellow Gold Cairo Drop Earrings with Diamonds-Jewelry & Accessories,['Formal'],https://s3.amazonaws.com/kalo-production/products/0004000001330.jpg
177,816,Under Armour Boys' French Terry Graphic Shorts - Big Kid,Under Armour Boys' French Terry Graphic Shorts - Big Kid-Kids,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000816.jpg
178,688,kate spade new york California Dreaming Denim Pippa Bucket Bag,kate spade new york California Dreaming Denim Pippa Bucket Bag-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000688.jpg
179,724,Michael Michael Kors Kelsey Large Nylon Crossbody,Michael Michael Kors Kelsey Large Nylon Crossbody-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000724.jpg
180,1221,Polo Ralph Lauren Girls' Floral-Print Denim Shorts - Big Kid,Polo Ralph Lauren Girls' Floral-Print Denim Shorts - Big Kid-Kids,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001221.jpg
181,905,"Aqua Girls' Ruffled Cold-Shoulder Chambray Wrap Dress, Big Kid - 100% Exclusive","Aqua Girls' Ruffled Cold-Shoulder Chambray Wrap Dress, Big Kid - 100% Exclusive-Kids",['Formal'],https://s3.amazonaws.com/kalo-production/products/0004000000905.jpg
182,2508,TravelPro Crew 11 50 Garment Bag,TravelPro Crew 11 50 Garment Bag-Home,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000002508.jpg
183,362,Ralph Lauren Girls' Sweater Dress - Baby,Ralph Lauren Girls' Sweater Dress - Baby-Kids,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000362.jpg
184,2164,TravelPro Maxlite 4 29 Expandable Spinner,TravelPro Maxlite 4 29 Expandable Spinner-Home,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000002164.jpg
185,2020,"Mini Melissa Girls' Mini Ultragirl Fly Ballet Flats - Little Kid, Big Kid","Mini Melissa Girls' Mini Ultragirl Fly Ballet Flats - Little Kid, Big Kid-Kids",['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000002020.jpg
186,714,7 For All Mankind Boys' Color-Block Henley Tee - Big Kid,7 For All Mankind Boys' Color-Block Henley Tee - Big Kid-Kids,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000714.jpg
187,180,Bric's Varese Large Executive Backpack,Bric's Varese Large Executive Backpack-Home,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000180.jpg
188,967,"Tory Burch Designer Handbags, Black Leather Fleming Bucket Bag","Fleming Bucket Bag crafted in smooth leather with signature diamond quilt detail, has an easy relaxed silhouette that will elevate your casual and work wardrobe. Featuring magnetic tab closure, woven leather and chain drawstring shoulder strap, quilted logo detail, diamond quilting on bottom half, internal zip pocket, detachable tassel, and gold tone hardware.",['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000967.jpg
189,1852,Rebecca Minkoff Karlie Suede Hobo - 100% Exclusive,Rebecca Minkoff Karlie Suede Hobo - 100% Exclusive-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001852.jpg
190,1013,Tory Burch Kira Lock Key Fob,Tory Burch Kira Lock Key Fob-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001013.jpg
191,59,kate spade new york Universal Leather Laptop Sleeve,kate spade new york Universal Leather Laptop Sleeve-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000059.jpg
192,390,Polo Ralph Lauren Girls' Floral Shirt Dress with Belt - Little Kid,Polo Ralph Lauren Girls' Floral Shirt Dress with Belt - Little Kid-Kids,['Formal'],https://s3.amazonaws.com/kalo-production/products/0004000000390.jpg
193,1153,"PilyQ Girls' Reversible Seamless Feather-Print 2-Piece Swimsuit - Little Kid, Big Kid","PilyQ Girls' Reversible Seamless Feather-Print 2-Piece Swimsuit - Little Kid, Big Kid-Kids",['Athletic'],https://s3.amazonaws.com/kalo-production/products/0004000001153.jpg
194,1054,kate spade new york Emerson Place Caroline Quilted Leather Wristlet,kate spade new york Emerson Place Caroline Quilted Leather Wristlet-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001054.jpg
195,449,Caro Home Aquarium Kids Hooded Beach Towel,Caro Home Aquarium Kids Hooded Beach Towel-Home,['Athletic'],https://s3.amazonaws.com/kalo-production/products/0004000000449.jpg
